county,city,address,date,lat,long
TULSA,TULSA,5307 EAST 32 PLACE,6/19/2008,29.899206,-82.13444
TULSA,TULSA,7111/2 SOUTH PHOENIX AVENUE,7/2/2008,,
TULSA,TULSA,5115 EAST 47TH PLACE,7/21/2008,36.095331,-95.919044
TULSA,TULSA,626 SOUTH SHERIDAN ROAD,9/5/2008,36.151599,-95.90454
TULSA,TULSA,"1050 EAST 61ST, UNIT 16 DRIVE",9/27/2008,36.073939,-95.978415
TULSA,TULSA,3333 EAST NEWTON #3 STREET,10/9/2008,,
TULSA,TULSA,4219 EAST 4TH PLACE,10/16/2008,36.15531,-95.929375
TULSA,TULSA,219 NORTH ROSEDALE AVENUE,10/19/2008,36.157062,-96.007878
TULSA,TULSA,1343 NORTH SANDUSKY AVENUE,10/23/2008,36.174997,-95.92775
TULSA,TULSA,8506 EAST 62ND STREET J,10/23/2008,36.074168,-95.882525
TULSA,TULSA,3270 SOUTH CINCINNATI AVENUE 284,10/23/2008,36.154355,-95.988828
TULSA,TULSA,13830 EAST 29TH STREET,10/25/2008,36.121952,-95.821345
TULSA,TULSA,1340 NORTH BRADEN AVENUE,11/2/2008,36.174852,-95.920554
TULSA,TULSA,1028 NORTH WINSTON AVENUE,11/13/2008,36.169656,-95.924465
TULSA,TULSA,6232 EAST ARCHER STREET 129,11/13/2008,36.157835,-95.991632
TULSA,TULSA,817 NORTH GARY AVENUE,11/25/2008,36.166831,-95.942271
TULSA,TULSA,1015 SOUTH ST LOUIS AVENUE,12/6/2008,36.14844,-95.970662
TULSA,TULSA,1236 SOUTH DARLINGTON AVENUE,12/7/2008,36.144704,-95.918315
TULSA,TULSA,12719 EAST 39TH STREET,12/10/2008,36.107654,-95.83664
TULSA,TULSA,4303 EAST INDEPENDENCE STREET,12/16/2008,36.166433,-95.928904
TULSA,TULSA,5012 SOUTH 33RD WEST AVENUE,12/17/2008,36.09151,-96.029549
TULSA,TULSA,1124 EAST 33RD PLACE,12/28/2008,36.114496,-95.977022
TULSA,TULSA,2623 EAST 6TH STREET,12/28/2008,36.152047,-95.952609
TULSA,TULSA,6146 WEST 10TH STREET,12/28/2008,36.144852,-96.062715
TULSA,TULSA,875 SOUTH 64TH WEST AVENUE,1/2/2009,36.146564,-96.064545
TULSA,TULSA,102 SOUTH ZUNIS AVENUE,1/5/2009,36.158396,-95.961002
TULSA,TULSA,3035 SOUTH CINCINNATI AVENUE,1/13/2009,36.119543,-95.981449
TULSA,TULSA,2008 EAST 12 STREET,1/14/2009,39.099112,-94.55824
TULSA,TULSA,1329 EAST 17TH STREET D,1/14/2009,36.138287,-95.974187
TULSA,TULSA,12712 EAST 22 STREET,1/20/2009,39.08681,-94.579214
TULSA,TULSA,4302 WEST 56TH PLACE,1/21/2009,36.081466,-96.040258
TULSA,TULSA,4712 WEST 8TH STREET,1/21/2009,36.146257,-96.045501
TULSA,TULSA,4851 SOUTH JACKSON AVENUE 4,1/23/2009,36.094287,-96.000262
TULSA,TULSA,7802 WEST 18 STREET,1/28/2009,39.091785,-94.58377
TULSA,TULSA,6565 SOUTH NEWPORT AVENUE 409,1/31/2009,36.068208,-95.977423
TULSA,TULSA,3624 SOUTH OLYMPIA AVENUE,2/2/2009,36.110488,-96.004584
TULSA,TULSA,1408 SOUTH COLUMBIA AVENUE,2/3/2009,36.142142,-95.951723
TULSA,TULSA,1640 NORTH EVANSTON PLACE,2/4/2009,36.180403,-95.946765
TULSA,TULSA,221 EAST 54TH NORTH PLACE,2/5/2009,36.232367,-95.992455
TULSA,TULSA,7909 SOUTH WHEELING AVENUE A,2/6/2009,36.049212,-95.96456
TULSA,TULSA,2125 NORTH DELAWARE PLACE,2/17/2009,36.185242,-95.947804
TULSA,TULSA,2311 NORTH ATLANTA AVENUE,2/20/2009,36.187215,-95.956239
TULSA,TULSA,120 WEST 50 PLACE,2/24/2009,40.738463,-84.946511
TULSA,TULSA,709 WEST 49 STREET,2/26/2009,39.039188,-94.594578
TULSA,TULSA,1611 SOUTH MAIN STREET,3/5/2009,36.139545,-95.987311
TULSA,TULSA,3146 EAST WOODROW PLACE,3/6/2009,36.185899,-95.942822
TULSA,TULSA,3211 EAST WOODROW STREET,3/10/2009,36.185519,-95.941766
TULSA,TULSA,1206 NORTH E 60TH PLACE,3/11/2009,36.076332,-95.899813
TULSA,TULSA,1320 SOUTH 74TH EAST AVENUE,3/14/2009,36.143967,-95.89456
TULSA,TULSA,10957 EAST 23RD STREET,3/17/2009,36.1305,-95.852434
TULSA,TULSA,2024 EAST 51ST STREET A,3/20/2009,36.08966,-95.962679
TULSA,TULSA,2181 NORTH NORWOOD PLACE B,3/24/2009,36.187263,-95.905896
TULSA,TULSA,6707 SOUTH LEWIS AVENUE 133,3/25/2009,36.06521,-95.957902
TULSA,TULSA,1721 EAST 72 STREET 1812,3/25/2009,38.996665,-94.567111
TULSA,TULSA,1628 WEST 59TH STREET,3/27/2009,36.078117,-96.009749
TULSA,TULSA,3346 EAST JASPER STREET,3/30/2009,36.166859,-95.938269
TULSA,TULSA,5123 SOUTH NORFOLK AVENUE 210,4/1/2009,36.08908,-95.978678
TULSA,TULSA,875 SOUTH 64 AVENUE,4/1/2009,40.037865,-84.96127
TULSA,TULSA,6330 SOUTH OWASSO AVENUE,4/4/2009,36.071855,-95.976791
TULSA,TULSA,6306 WEST 11 PLACE,4/8/2009,37.733746,-106.261604
TULSA,TULSA,5008 SOUTH 35TH WEST AVENUE,4/9/2009,36.091599,-96.03183
TULSA,TULSA,1601 EAST 2ND STREET,4/10/2009,36.157861,-95.969213
TULSA,TULSA,5539 EAST 47TH PLACE,4/10/2009,36.094935,-95.915152
TULSA,TULSA,6111 WEST 11TH PLACE 6111,4/14/2009,36.143184,-96.061521
TULSA,TULSA,5023 SOUTH 35TH WEST AVENUE,4/14/2009,36.091336,-96.031834
TULSA,TULSA,1359 EAST 37TH STREET,4/14/2009,36.109739,-95.974397
TULSA,TULSA,109 NORTH PHOENIX AVENUE,4/17/2009,36.155186,-96.005042
TULSA,TULSA,4628 NORTH ST. LOUIS AVENUE,4/17/2009,36.221655,-95.970483
TULSA,TULSA,320 WEST 17TH STREET 212,4/21/2009,36.137934,-95.992591
TULSA,TULSA,1601 SOUTH ELWOOD AVENUE,4/21/2009,36.139575,-95.99313
TULSA,TULSA,12932 EAST 35TH PLACE 1409,4/22/2009,36.112746,-95.973041
TULSA,TULSA,1348 NORTH YALE AVENUE,4/23/2009,36.174903,-95.922803
TULSA,TULSA,2709 EAST 88TH 665,4/23/2009,36.038134,-95.950118
TULSA,TULSA,1216.5 EAST INDEPENDENCE,4/24/2009,35.109043,-80.687458
TULSA,TULSA,6329 EAST 9TH STREET,4/28/2009,36.149671,-95.905327
TULSA,TULSA,632 EAST 9TH STREET 29,4/30/2009,36.147762,-95.987707
TULSA,TULSA,1512 NORTH WHEELING AVENUE,5/4/2009,36.177443,-95.965696
TULSA,TULSA,7509 EAST SEMINOLE STREET,5/6/2009,36.180276,-95.892567
TULSA,TULSA,2436 EAST 5TH PLACE 2,5/6/2009,36.152488,-95.956663
TULSA,TULSA,7 NORTH 48TH WEST AVENUE,5/9/2009,36.155338,-96.046107
TULSA,TULSA,2321 EAST 4TH STREET,5/11/2009,36.15576,-95.958877
TULSA,TULSA,3732 SOUTH INDIANAPOLIS AVENUE 109,5/12/2009,36.108659,-95.939434
TULSA,TULSA,827 NORTH KINGSTON AVENUE,5/14/2009,36.167206,-95.909314
TULSA,TULSA,725 WEST 25TH STREET,5/15/2009,36.126208,-95.99988
TULSA,TULSA,3506 EAST 6TH STREET,5/15/2009,36.151618,-95.937783
TULSA,TULSA,10115 EAST 26TH STREET,5/15/2009,36.124623,-95.863763
TULSA,TULSA,1632 SOUTH COLLEGE STREET,5/15/2009,36.137616,-95.946233
TULSA,TULSA,11637 EAST 36TH STREET,5/16/2009,36.111515,-95.847482
TULSA,TULSA,1241.5 SOUTH LEWIS PLACE,5/17/2009,36.099763,-95.957574
TULSA,TULSA,1136 SOUTH FULTON AVENUE C,5/19/2009,36.147187,-95.915776
TULSA,TULSA,13236 EAST 30TH PLACE A,5/26/2009,36.120039,-95.825769
TULSA,TULSA,3708 SOUTH 92NDEAST AVENUE,5/29/2009,36.060712,-95.854886
TULSA,TULSA,6241 EAST LATIMER STREET,5/29/2009,36.169936,-95.906618
TULSA,TULSA,201 NORTH SANTA FE AVENUE,6/2/2009,36.156482,-96.009173
TULSA,TULSA,3922 NORTH DELAWARE AVENUE,6/3/2009,36.212168,-95.94905
TULSA,TULSA,5726 EAST 51ST STREET A,6/8/2009,36.089497,-95.912464
TULSA,TULSA,4147 SOUTH 32ND WEST AVENUE,6/10/2009,36.10391,-96.02827
TULSA,TULSA,1227 SOUTH RICHMOND AVENUE,6/10/2009,36.145019,-95.928874
TULSA,TULSA,1530 E 63RD STREET,6/20/2009,36.245623,-95.970514
TULSA,TULSA,201 NORTH SANTA FE AVENUE,6/22/2009,36.156482,-96.009173
TULSA,TULSA,1523 EAST 13TH STREET 5,6/24/2009,36.144248,-95.971109
TULSA,TULSA,4319 SOUTH 109TH AVENUE 312,6/24/2009,36.156322,-95.855447
TULSA,TULSA,462 SOUTH 112TH AVENUE,6/25/2009,36.154839,-95.852311
TULSA,TULSA,3635 SOUTH QUANAH AVENUE,6/26/2009,36.110157,-96.006148
TULSA,TULSA,2908 NORTH TOLEDO AVENUE,6/27/2009,36.195439,-95.927418
TULSA,TULSA,34.5 NORTH GARY AVENUE,6/29/2009,36.182959,-95.94222
TULSA,TULSA,1825 NORTH BIRMINGHAM PLACE,6/30/2009,36.181689,-95.952903
TULSA,TULSA,44 NORTH FLORENCE AVENUE,7/6/2009,36.161576,-95.944277
TULSA,TULSA,4679 SOUTH TROOST AVENUE,7/7/2009,36.094149,-95.96724
TULSA,TULSA,6526 EAST 21ST PLACE,7/7/2009,36.131636,-95.904004
TULSA,TULSA,106 NORTH TACOMA AVENUE,7/18/2009,36.154907,-96.010474
TULSA,TULSA,11502 28TH STREET,7/27/2009,36.122774,-95.848898
TULSA,TULSA,6241 EAST LATIMER STREET,7/27/2009,36.169936,-95.906618
TULSA,TULSA,2119 NORTH NORWOOD PLACE B,7/30/2009,36.184528,-95.906251
TULSA,TULSA,5028 SOUTH 29 WEST AVENUE,7/30/2009,40.799264,-76.414747
TULSA,TULSA,1620 NORTH YORKTOWN PLACE,7/31/2009,36.180015,-95.96134
TULSA,TULSA,1217 SOUTH QUAKER AVENUE,7/31/2009,36.145214,-95.974138
TULSA,TULSA,801 NORTH MINGO ROAD,8/2/2009,36.167409,-95.866345
TULSA,TULSA,5010 SOUTH QUAKER AVENUE 215,8/3/2009,36.090834,-95.973904
TULSA,TULSA,5025 WEST 6TH STREET,8/4/2009,36.14933,-96.049306
TULSA,TULSA,2523 EAST 8TH STREET,8/5/2009,36.149777,-95.955438
TULSA,TULSA,10535 EAST 4TH STREET,8/7/2009,36.157262,-95.858851
TULSA,TULSA,5137 EAST 47TH PLACE 14,8/9/2009,36.095386,-95.918407
TULSA,TULSA,1414 SOUTH ROCKFORD AVENUE,8/10/2009,36.141872,-95.972487
TULSA,TULSA,4802 WEST 41ST STREET,8/11/2009,36.104068,-96.046065
TULSA,TULSA,1713 SOUTH MEMORIAL DRIVE 214,8/11/2009,36.15842,-95.886719
TULSA,TULSA,8117 EAST 19TH STREET 206,8/13/2009,36.135285,-95.886425
TULSA,TULSA,626 SOUTH SHERIDAN ROAD 7,8/17/2009,36.160679,-95.90457
TULSA,TULSA,4941 WEST 12TH STREET,8/17/2009,36.143781,-96.04774
TULSA,TULSA,5020 SOUTH 67TH EAST AVENUE 104,8/18/2009,36.159797,-95.902313
TULSA,TULSA,6320 EAST 32ND STREET A,8/23/2009,36.117586,-95.905759
TULSA,TULSA,712 NORTH MARION AVENUE,8/25/2009,36.164833,-95.93453
TULSA,TULSA,2140 NORTH 36TH STREET,8/26/2009,35.769943,-95.407194
TULSA,TULSA,1429 BRADEN AVENUE,8/30/2009,36.141347,-95.919899
TULSA,TULSA,3012 WEST 55TH PLACE,8/30/2009,36.082982,-96.026131
TULSA,TULSA,6000 SOUTH MEMORIAL DRIVE,9/1/2009,36.07843,-95.888068
TULSA,TULSA,1020 NORTH DELAWARE AVENUE,9/8/2009,36.168816,-95.949041
TULSA,TULSA,1527 NORTH LOUISVILLE AVENUE,9/8/2009,36.178191,-95.936362
TULSA,TULSA,3809 EAST 40TH STREET,9/9/2009,36.10562,-95.934123
TULSA,TULSA,2258 NORTH EVANSTON AVENUE,9/12/2009,36.187186,-95.947308
TULSA,TULSA,3915 WEST EASTON STREET,9/14/2009,36.159175,-96.036689
TULSA,TULSA,2430 EAST 10TH STREET,9/14/2009,36.148777,-95.95751
TULSA,TULSA,1337 SOUTH ATLANTA PLACE,9/18/2009,36.142834,-95.954548
TULSA,TULSA,1219 SOUTH 51ST WEST AVENUE,9/20/2009,36.143667,-96.049686
TULSA,TULSA,13632 EAST 30 PLACE,9/21/2009,39.06812,-94.457292
TULSA,TULSA,825 NORTH QUEBEC AVENUE,9/24/2009,36.166879,-95.929981
TULSA,TULSA,7136 EAST KING STREET,9/28/2009,36.168269,-95.896482
TULSA,TULSA,830 SOUTH 58TH WEST AVENUE,10/1/2009,36.147147,-96.057324
TULSA,TULSA,3648 NORTH BIRMINGHAM,10/1/2009,36.208051,-95.953848
TULSA,TULSA,6277 EAST LATIMER PLACE,10/4/2009,36.170765,-95.905074
TULSA,TULSA,809 BIRMINGHAM PLACE,10/6/2009,36.166785,-95.952288
TULSA,TULSA,907 SOUTH VANDALIA AVENUE,10/6/2009,36.14931,-95.924403
TULSA,TULSA,16606 EAST 2ND STREET,10/12/2009,36.156658,-95.79207
TULSA,TULSA,1419 SOUTH EVANSTON AVENUE,10/14/2009,36.141652,-95.946705
TULSA,TULSA,5122 SOUTH DELAWARE PLACE A,10/19/2009,36.0894,-95.948287
TULSA,TULSA,6912 EAST 72ND STREET,10/21/2009,36.059328,-95.900116
TULSA,TULSA,708 NORTH GRANT,10/22/2009,36.060418,-98.590632
TULSA,TULSA,143 EAST S 91ST AVENUE,10/23/2009,36.101363,-95.874819
TULSA,TULSA,1568 NORTH MARION AVENUE,10/24/2009,36.17958,-95.935508
TULSA,TULSA,1934 EAST 51 STREET,10/26/2009,39.034075,-94.562493
TULSA,TULSA,2423 EAST 2ND STREET,10/29/2009,36.157912,-95.957097
TULSA,TULSA,2828 EAST 45TH STREET,10/29/2009,36.21859,-95.948031
TULSA,TULSA,7618 EAST 77 STREET,11/2/2009,38.987145,-94.56171
TULSA,TULSA,1110 EAST 59TH PLACE,11/5/2009,36.239266,-95.977527
TULSA,TULSA,2443 NORTH WINSTON AVENUE,11/5/2009,36.189891,-95.922853
TULSA,TULSA,8226 EAST 38TH STREET,11/11/2009,36.108393,-95.883222
TULSA,TULSA,3012 WEST 55TH PLACE,11/13/2009,36.082982,-96.026131
TULSA,TULSA,1337 SOUTH ATLANTA PLACE,11/17/2009,36.142834,-95.954548
TULSA,TULSA,4414 SOUTH GARNETT ROAD 7,11/20/2009,36.100269,-95.853807
TULSA,TULSA,231 SOUTH 69TH EAST AVENUE,11/23/2009,36.158682,-95.900093
TULSA,TULSA,1348.5 NORTH SANDOSKY AVENUE,11/23/2009,36.060712,-95.854886
TULSA,TULSA,6330 WEST 11TH PLACE,11/24/2009,36.141841,-96.06235
TULSA,TULSA,1337 SOUTH ATLANTA PLACE,12/1/2009,36.142834,-95.954548
TULSA,TULSA,3333 EAST NEWTON STREET 3,12/7/2009,36.174117,-95.938823
TULSA,TULSA,7301 EAST 49TH STREET 102,12/8/2009,36.092882,-95.895645
TULSA,TULSA,11920 EAST ADMIRAL PLACE,1/3/2010,36.160106,-95.843459
TULSA,TULSA,12908 EAST 24TH STREET,1/13/2010,36.128014,-95.833175
TULSA,TULSA,4402 EAST 68TH STREET 468,1/15/2010,36.065528,-95.926893
TULSA,TULSA,6241 EAST MARSHALL STREET,1/18/2010,36.171595,-95.906614
TULSA,TULSA,3718 EAST 27TH PLACE,1/20/2010,36.12314,-95.934948
TULSA,TULSA,825 NORTH 77TH AVENUE,1/22/2010,36.16758,-95.89143
TULSA,TULSA,6619 EAST KING STREET,1/22/2010,36.168434,-95.90286
TULSA,TULSA,1601 EAST 2ND STREET,2/5/2010,36.157861,-95.969213
TULSA,TULSA,1339 EAST 62ND STREET,2/9/2010,36.073371,-95.974129
TULSA,TULSA,5137 EAST 47TH PLACE 11,2/10/2010,36.095386,-95.918407
TULSA,TULSA,11330 EAST 23RD STREET,2/11/2010,36.129633,-95.849848
TULSA,TULSA,2923 WEST 38TH STREET,2/12/2010,36.107901,-96.026497
TULSA,TULSA,6222 EAST ARCHER STREET,2/22/2010,36.162595,-95.90739
TULSA,TULSA,420 SOUTH 56TH AVENUE,3/9/2010,36.149888,-96.055465
TULSA,TULSA,1037 NORTH FLORENCE STREET,3/22/2010,36.169438,-95.944486
TULSA,TULSA,4509 SOUTH YUKON,3/29/2010,36.098156,-96.015774
TULSA,TULSA,5539 EAST 47TH PLACE 228,4/5/2010,36.094935,-95.915152
TULSA,TULSA,5913 EAST KING PLACE,4/6/2010,36.16915,-95.911185
TULSA,TULSA,7404 NORTH IROQUOIS,4/20/2010,36.262429,-95.982057
TULSA,TULSA,1027 NORTH ROCKFORD AVENUE,5/4/2010,36.168843,-95.971632
TULSA,TULSA,12631 EAST 27TH STREET,5/18/2010,36.126043,-95.834191
TULSA,TULSA,6428 EAST 94TH PLACE,5/19/2010,36.026485,-95.904514
TULSA,TULSA,7141 EAST KING STREET,7/7/2010,36.168773,-95.896171
TULSA,TULSA,2128 EAST QUEEN PLACE,7/14/2010,36.17908,-95.961053
TULSA,TULSA,135 SOUTH 36TH WEST AVENUE,8/3/2010,36.154083,-96.032248
TULSA,TULSA,438 WEST 54TH STREET,8/5/2010,36.086017,-96.129906
TULSA,TULSA,4018 EAST 25TH PLACE,8/6/2010,36.126272,-95.934943
TULSA,TULSA,5822 SOUTH OWASSO AVENUE 1331,8/16/2010,36.078121,-95.976926
TULSA,TULSA,2715 SOUTH LOUISVILLE,8/18/2010,36.123577,-95.935441
TULSA,TULSA,406 SOUTH 69TH WEST AVENUE,8/20/2010,36.151267,-96.068932
TULSA,TULSA,5340 S 86TH WEST AVE,8/20/2010,36.085918,-96.088675
TULSA,TULSA,122 NORTH DELAWARE PLACE,8/21/2010,36.162702,-95.94812
TULSA,TULSA,3647 SOUTH MAYBELLE AVENUE,8/22/2010,36.109752,-96.001649
TULSA,TULSA,1808 EAST 62ND STREET NORTH STREET,8/26/2010,36.244142,-95.965615
TULSA,TULSA,1011 SOUTH 49TH WEST AVENUE,8/29/2010,36.146662,-96.047186
TULSA,TULSA,5204 SOUTH LEWIS PLACE 2008,8/31/2010,36.099763,-95.957574
TULSA,TULSA,11504 EAST 22ND STREET,8/31/2010,36.131169,-95.848795
TULSA,TULSA,7514 EAST 6TH STREET,9/2/2010,36.152246,-95.892994
TULSA,TULSA,131 EAST LATIMER STREET,9/2/2010,36.169102,-95.994362
TULSA,TULSA,3232 NORTH WHEELING PLACE,9/11/2010,36.200844,-95.964387
TULSA,TULSA,3317 WEST 59TH STREET,9/12/2010,36.077659,-96.030692
TULSA,TULSA,1578 EAST 54TH STREET,9/16/2010,36.085737,-95.969687
TULSA,TULSA,1700 SOUTH MEMORIAL DRIVE,9/20/2010,36.137085,-95.886618
TULSA,TULSA,4327 SOUTH MAPLEWOOD AVENUE,9/21/2010,36.09902,-95.907403
TULSA,TULSA,1015 SOUTH ST. LOUIS AVENUE,10/12/2010,36.14844,-95.970662
TULSA,TULSA,11405 EAST 32ND PLACE,10/12/2010,36.116993,-95.849296
TULSA,TULSA,140 NORTH NEW HAVEN AVENUE,10/13/2010,36.164007,-95.933409
TULSA,TULSA,1625 SOUTH 31ST EAST PLACE STREET,10/14/2010,43.013711,-87.952716
TULSA,TULSA,1343 SOUTH LOUISVILLE AVENUE,10/18/2010,36.142592,-95.93557
TULSA,TULSA,3317 WEST 59TH SOUTH STREET,10/24/2010,36.077659,-96.030692
TULSA,TULSA,507 NORTH BIRMINGHAM,10/26/2010,36.163858,-95.953453
TULSA,TULSA,3161 SOUTH 129TH EAST AVENUE,10/29/2010,36.117829,-95.831918
TULSA,TULSA,4732 WEST 47TH STREET,11/3/2010,36.095274,-96.020585
TULSA,TULSA,4847 SOUTH 27TH WEST AVENUE,11/4/2010,36.093122,-96.022826
TULSA,TULSA,1216 NORTH YALE AVENUE,11/5/2010,36.172246,-95.922865
TULSA,TULSA,7970 SOUTH SHERIDAN ROAD,11/7/2010,36.049344,-95.904228
TULSA,TULSA,5236 NORTH ZUNIS,11/15/2010,36.229725,-95.961187
TULSA,TULSA,1533 NORTH VANDALIA AVENUE,11/16/2010,36.178282,-95.9249
TULSA,TULSA,2703 WEST BRADY STREET,11/16/2010,36.157017,-96.023658
TULSA,TULSA,1839 NORTH OSWEGO PLACE,11/17/2010,36.182131,-95.931726
TULSA,TULSA,109 NORTH PHOENIX AVENUE,11/20/2010,36.155186,-96.005042
TULSA,TULSA,573 EAST 59TH NORTH STREET,11/21/2010,36.239039,-95.986075
TULSA,TULSA,417 SOUTH WHEELING AVENUE,11/28/2010,36.154544,-95.96439
TULSA,TULSA,3639 SOUTH MAYBELLE AVENUE,12/5/2010,36.109891,-96.001648
TULSA,TULSA,140 NORTH RICHMOND AVENUE,12/5/2010,36.163994,-95.929483
TULSA,TULSA,5316 WEST 8TH STREET,12/6/2010,36.146436,-96.052345
TULSA,TULSA,1009 WEST 48TH ST S,12/6/2010,36.095018,-96.002985
TULSA,TULSA,523 NORTH QUAKER AVENUE A,12/8/2010,36.163735,-95.974121
TULSA,TULSA,6565 SOUTH NEWPORT AVENUE 228,12/8/2010,36.068208,-95.977423
TULSA,TULSA,6565 SOUTH NEWPORT AVENUE 227,12/9/2010,36.068208,-95.977423
TULSA,TULSA,3959 EAST ADMIRAL COURT,12/9/2010,36.161952,-95.931163
TULSA,TULSA,1140 SOUTH 101ST,12/12/2010,36.146587,-95.865185
TULSA,TULSA,2123 NORTH NORWOOD PLACE C,12/15/2010,36.184578,-95.906251
TULSA,TULSA,1137 SOUTH ERIE AVENUE C,12/16/2010,36.147173,-95.916835
TULSA,TULSA,1441 NORTH HARVARD AVENUE,12/31/2010,36.175751,-95.940294
TULSA,TULSA,1545 NORTH JOPLIN AVENUE,1/3/2011,36.178785,-95.911599
TULSA,TULSA,2132 EAST 46TH STREET,1/4/2011,36.097066,-95.960812
TULSA,TULSA,1729 SOUTH MEMORIAL DRIVE 101,1/6/2011,36.160126,-95.886704
TULSA,TULSA,729 SOUTH TROOST AVENUE,1/6/2011,36.150373,-95.968369
TULSA,TULSA,1729 SOUTH MEMORIAL DRIVE 101,1/8/2011,36.160126,-95.886704
TULSA,TULSA,3225 EAST 30TH PLACE 125,1/8/2011,36.119739,-95.941332
TULSA,TULSA,2325 WEST 44TH STREET,1/13/2011,36.100248,-96.019553
TULSA,TULSA,1300 NORTH COLUMBIA AVENUE,1/13/2011,36.173502,-95.951942
TULSA,TULSA,4301 WEST 61ST STREET,1/19/2011,36.075984,-96.041369
TULSA,TULSA,1050 EAST 61ST STREET 62,1/21/2011,36.073939,-95.978415
TULSA,TULSA,4529 SOUTH 30TH WEST AVENUE,1/23/2011,36.098593,-96.02612
TULSA,TULSA,149 NORTH COLLEGE AVENUE,1/30/2011,36.16438,-95.94507
TULSA,TULSA,104 NORTH YORKTOWN AVENUE,2/8/2011,36.162752,-95.962329
TULSA,TULSA,1911 EAST 49TH 218,2/8/2011,36.092996,-95.981478
TULSA,TULSA,2238 NORTH TOLEDO PLACE,2/12/2011,36.186913,-95.926241
TULSA,TULSA,5932 EAST MARSHALL STREET,2/17/2011,36.171181,-95.910388
TULSA,TULSA,402.5 SOUTH QUEBEC AVENUE,2/17/2011,36.024003,-95.930399
TULSA,TULSA,4120 SOUTH 130TH EAST AVENUE,2/18/2011,36.103905,-95.832099
TULSA,TULSA,233 SOUTH 89TH E AVENUE,2/20/2011,36.158341,-95.877767
TULSA,TULSA,1023 EAST 60 STREET 518,3/3/2011,39.018329,-94.575201
TULSA,TULSA,1125 SOUTH YORKTOWN AVENUE,3/6/2011,36.146976,-95.961238
TULSA,TULSA,2238 NORTH TOLEDO PLACE,3/10/2011,36.186913,-95.926241
TULSA,TULSA,6320 OWASSO AVENUE C,3/11/2011,36.071272,-95.977776
TULSA,TULSA,711 NORTH 96TH AVENUE,3/12/2011,36.166058,-95.870123
TULSA,TULSA,4115 SOUTH ZUNIS AVENUE,3/15/2011,36.103746,-95.958672
TULSA,TULSA,1536 SOUTH COLLEGE AVENUE,3/15/2011,36.139292,-95.946242
TULSA,TULSA,3500 WEST 1ST STREET,3/16/2011,36.154349,-96.031274
TULSA,TULSA,1028 EAST 77TH AVENUE,3/16/2011,41.478724,-87.436605
TULSA,TULSA,4550 EAST 33RD STREET,3/18/2011,36.115395,-95.924134
TULSA,TULSA,4664 SOUTH WINSTON,3/18/2011,36.09572,-95.924003
TULSA,TULSA,735 NORTH ATLANTA AVENUE,3/22/2011,36.165638,-95.955626
TULSA,TULSA,3214 SOUTH WINSTON AVENUE 25,3/23/2011,36.117388,-95.923833
TULSA,TULSA,5316 WEST 8TH STREET,3/24/2011,36.146436,-96.052345
TULSA,TULSA,1618 SOUTH 131,3/25/2011,36.205179,-94.797789
TULSA,TULSA,2129 NORTH BIRMINGHAM PLACE,3/27/2011,36.185418,-95.95235
TULSA,TULSA,3327 EAST 7TH,3/29/2011,36.151093,-95.939168
TULSA,TULSA,5818 S OWASSO,3/30/2011,36.078145,-95.976926
TULSA,TULSA,5823 EAST 76TH PLACE,3/31/2011,36.053839,-95.910702
TULSA,TULSA,12534 EAST 7TH STREET 311,4/1/2011,36.151137,-95.836451
TULSA,TULSA,8181 EAST 41ST STREET,4/9/2011,36.105374,-95.884326
TULSA,TULSA,3232 EAST INDEPENDENCE STREET,4/13/2011,36.165725,-95.941176
TULSA,TULSA,2260 NORTH COLUMBIA AVENUE,4/20/2011,36.187373,-95.952087
TULSA,TULSA,3316 EAST 4TH PLACE,4/21/2011,36.154802,-95.939577
TULSA,TULSA,336 EAST 11TH STREET 9,4/28/2011,36.147616,-95.982116
TULSA,TULSA,4707 SOUTH 32ND WEST AVENUE,5/3/2011,36.095286,-96.028387
TULSA,TULSA,4304 SOUTH 109TH AVENUE 1305,5/6/2011,36.101982,-95.85672
TULSA,TULSA,2215 EAST 10TH STREET,5/10/2011,36.149207,-95.960269
TULSA,TULSA,7141 EAST KING STREET,5/12/2011,36.168773,-95.896171
TULSA,TULSA,720 51ST WEST AVENUE,5/13/2011,36.147773,-96.049654
TULSA,TULSA,7913 SOUTH WHEELING AVENUE,5/16/2011,36.049062,-95.964496
TULSA,TULSA,733 WEST 23RD STREET,5/19/2011,36.129806,-95.999827
TULSA,TULSA,1728 EAST 129TH AVENUE,5/20/2011,36.129228,-95.832647
TULSA,TULSA,1050 EAST 61ST STREET 98,5/21/2011,36.073939,-95.978415
TULSA,TULSA,2423 EAST 51ST N STREET,5/22/2011,36.228149,-95.956277
TULSA,TULSA,3505 27TH STREET,5/23/2011,36.124389,-95.938021
TULSA,TULSA,1114 WEST 1ST STREET,6/1/2011,36.152373,-96.004425
TULSA,TULSA,3505 EAST 27TH PLACE,6/8/2011,36.123707,-95.93765
TULSA,TULSA,527 SOUTH 48 W AVENUE,6/8/2011,36.680657,-97.398909
TULSA,TULSA,5318 EAST LATIMER COURT,6/10/2011,36.170787,-95.917239
TULSA,TULSA,1320 S 73RD EAST AVE,6/16/2011,36.14396,-95.895621
TULSA,TULSA,3624 S JACKSON AVE,6/28/2011,36.110417,-96.000082
